customer_id,age,gender,tenure_months,total_spend_inr,num_support_tickets,last_order_days_ago,churn_status
108613,37,Male,58,44079.86,3,79,Active
108614,32,Female,14,27186.29,0,330,Active
108615,34,Female,45,43710.02,1,238,Active
108616,23,M,6,73956.18,0,265,Active
108617,17,Male,23,6294.64,5,189,Active
108618,43,F,62,65722.51,0,195,active
108619,43,Female,17,23838.58,0,166,ACTIVE
108620,54,Male,70,35463.02,1,198,ACTIVE
108621,25,Male,28,55842.69,0,389,Churned
108622,43,Male,13,68342.7,0,68,Active
108623,31,,29,1671.59,3,195,Active
108624,49,Male,45,50002.23,1,237,Churned
108625,47,Male,20,6146.87,5,158,Active
108626,37,Male,58,39900.21,0,228,Active
108627,30,M,54,56482.25,0,62,active
108628,46,Male,64,13545.53,2,135,Active
108629,42,Male,52,57520.09,0,160,Churned
108630,26,Female,43,23905.8,0,107,Active
108631,19,Female,18,46180.78,1,330,Active
108632,31,Female,54,49695.04,2,243,Active
108633,53,Female,60,49024.57,1,243,Active
108634,48,M,71,2372.31,99,101,active
108635,21,M,1,12268.28,1,225,Churned
108636,20,Female,37,64359.0,2,282,Active
108637,50,Male,49,70548.33,99,43,active
108638,21,Female,35,42711.42,1,365,Active
108639,41,Male,67,₹45175.88,2,318,Churned
108640,27,Male,35,56872.26,0,23,Active
108641,54,F,9,31051.79,1,64,Active
108642,25,M,37,25273.21,4,328,Active
108643,48,Female,60,57846.92,3,183,Active
108644,37,M,56,3093.14,0,144,Active
108645,38,,12,66515.63,0,120,Active
108646,11,Female,71,33626.79,3,265,Active
108647,8,Female,71,38312.92,0,260,Churned
108648,32,Female,4,47936.58,3,39,Active
108649,37,Male,61,21304.55,2,300,Active
108650,21,Male,45,45206.67,0,297,Churned
108651,21,Female,50,52284.88,2,269,Active
108652,41,Male,50,9726.93,3,76,Active
108653,41,Male,48,39514.84,0,396,Churned
108654,33,Male,23,25377.09,0,280,CHURNED
108655,44,Male,8,42244.47,3,48,Active
108656,20,,29,2575.78,0,205,Churned
108657,30,Female,43,55958.35,0,99,Churned
108658,54,Female,53,13461.93,1,288,active
108659,35,,6,52014.63,0,277,active
108660,36,F,24,57892.3,0,159,CHURNED
108661,62,Female,14,56693.29,0,320,Churned
108662,18,F,52,61495.15,0,163,Active
108663,44,Female,70,23773.14,0,144,Churned
108664,54,Male,4,72566.37,0,168,Churned
108665,31,Male,58,2762.54,4,90,Active
108666,45,Female,37,36608.81,3,38,Active
108667,-5,Female,48,21001.09,0,259,Churned
108668,26,Female,39,55751.15,0,165,Churned
108669,39,Female,66,60586.52,0,100,Churned
108670,44,Male,13,61857.05,0,258,Active
108671,48,Male,66,22970.9,1,259,CHURNED
108672,53,Female,60,21286.4,2,104,Active
108673,34,Male,41,51093.24,0,175,Active
108674,49,Female,32,69685.64,0,106,Active
108675,30,Female,52,19811.19,1,111,Churned
108676,45,Female,5,68384.38,1,346,Active
108677,37,Male,67,44768.14,0,27,Active
108678,40,Female,66,55607.41,2,38,active
108679,40,M,52,33552.01,0,172,Active
108680,15,,49,60707.43,0,8,Active
108681,21,M,29,72816.47,0,23,Active
108682,36,Female,38,13622.6,0,134,CHURNED
108683,14,Male,70,29531.4,0,59,ACTIVE
108684,44,Female,8,64821.79,4,58,Active
108685,45,F,59,14073.79,0,256,Active
108686,38,Male,55,31559.29,0,282,CHURNED
108687,21,Male,2,13292.52,0,335,Active
108688,51,Male,26,48979.25,0,175,Active
108689,59,Female,63,18635.62,3,96,Active
108690,36,Female,17,29179.36,0,147,CHURNED
108691,41,Male,59,37343.89,1,117,Churned
108692,37,M,16,22987.54,1,240,Active
108693,41,Female,58,51312.67,0,355,Churned
108694,33,Male,64,9232.46,3,154,CHURNED
108695,34,Male,50,66105.26,0,308,Churned
108696,45,Male,26,36619.19,0,333,Churned
108697,63,Female,17,43388.25,0,303,CHURNED
108698,18,Male,46,47037.6,0,200,Active
108699,33,Female,68,5416.47,0,14,Churned
108700,20,Female,50,57017.32,1,154,Active
108701,54,Female,43,,2,47,Active
108702,27,Male,48,39473.19,0,248,Active
108703,17,Female,68,29924.28,1,94,Active
108704,42,M,19,59074.89,0,232,Active
108705,55,Male,25,54306.12,99,106,Active
108706,42,Male,18,49172.21,5,397,Churned
108707,37,Female,51,72436.01,0,228,Active
108708,39,Female,18,44051.31,1,395,Active
108709,51,Male,58,19379.81,4,258,Active
108710,24,Female,64,2832.69,0,158,Active
108711,33,Female,71,34556.19,0,371,Churned
108712,29,F,57,49271.94,0,280,Active
108713,20,Male,17,13738.3,0,245,Active
108714,31,Female,59,2906.52,3,82,Active
108715,48,Male,67,68272.62,3,23,Churned
108716,41,Female,15,23344.11,4,117,Active
108717,42,Female,26,35487.66,0,70,Active
108718,36,Male,48,7739.25,0,366,Churned
108719,41,M,14,29239.38,0,75,Active
108720,25,Male,9,32359.22,3,135,Churned
108721,31,Female,7,67803.1,1,225,CHURNED
108722,37,Male,55,65043.85,99,378,Active
108723,38,Female,12,14986.15,4,138,Churned
108724,38,Male,17,42148.6,0,341,Churned
108725,33,M,8,55112.34,0,201,Active
108726,30,M,42,22596.94,0,375,Churned
108727,72,M,37,30188.04,1,240,Churned
108728,45,Male,20,73881.22,4,25,Churned
108729,39,Female,1,57220.18,0,217,Active
108730,32,Male,9,33351.32,3,369,active
108731,29,M,24,40522.05,1,280,Churned
108732,33,Female,34,47307.89,0,12,active
108733,38,Female,36,37914.2,2,199,Active
108734,12,Female,4,31459.88,0,387,Active
108735,16,Male,29,27591.88,0,134,Active
108736,27,Female,16,₹13504.64,3,315,Active
108737,37,Male,8,73047.96,2,83,Active
108738,32,,39,7764.54,0,328,CHURNED
108739,52,M,58,45475.66,0,36,Churned
108740,17,Female,12,72010.58,0,317,Active
108741,25,F,44,28744.94,0,231,Active
108742,53,Male,4,19679.18,0,100,Active
108743,36,F,25,,0,199,Active
108744,45,Male,70,60328.71,0,193,Active
108745,-5,Female,67,49471.85,0,389,Active
108746,26,Female,39,46287.14,3,170,Active
108747,33,Male,24,27649.33,2,142,ACTIVE
108748,31,Male,6,48457.63,0,248,Churned
108749,-5,Male,33,54651.88,0,321,ACTIVE
108750,31,,48,3348.09,0,12,Active
108751,45,Male,67,9709.06,0,211,Churned
108752,41,Female,2,24318.17,3,386,Churned
108753,42,Female,38,24911.5,0,270,Active
108754,30,Male,40,67638.18,0,323,Churned
108755,27,Female,56,51653.4,0,115,Active
108756,50,Female,21,28639.33,0,355,Active
108757,29,Male,35,60880.96,0,323,ACTIVE
108758,38,Female,67,24916.42,2,270,Churned
108759,36,Male,60,74315.96,0,301,Churned
108760,52,Male,23,58839.87,0,137,Active
108761,46,Female,65,60820.86,1,394,Active
108762,19,Female,63,20311.97,1,392,Churned
108763,20,F,23,11732.5,0,157,Active
108764,41,F,42,29825.89,0,61,active
108765,34,Female,64,25733.45,1,289,Churned
108766,29,Male,66,,0,328,Active
108767,47,Male,41,13897.32,0,383,Active
108768,37,Male,20,40032.51,0,168,Active
108769,35,Female,9,47486.3,0,358,Active
108770,44,M,57,29502.25,0,23,Active
108771,30,Male,17,15844.94,1,59,Active
108772,53,Male,18,67279.34,2,356,Churned
108773,25,Female,63,11274.16,1,312,active
108774,42,Male,26,23481.52,0,171,Active
108775,52,Female,13,56985.99,1,383,Active
108776,18,Female,17,45793.05,2,84,CHURNED
108777,30,Female,26,55067.77,2,248,Active
108778,48,Male,6,60848.73,0,314,Active
108779,48,F,4,67259.07,3,384,Active
108780,32,Male,7,23537.81,0,396,Active
108781,26,M,17,36098.58,3,134,Churned
108782,46,Male,50,51934.95,0,288,Active
108783,49,F,6,59811.18,1,193,Active
108784,21,Female,30,43758.44,0,188,Active
108785,20,Male,56,39017.37,0,152,Churned
108786,37,M,39,52190.5,3,157,Active
108787,42,Female,14,29270.15,0,8,Active
108788,31,Male,54,67134.12,1,269,Active
108789,43,Male,22,16704.2,1,63,CHURNED
108790,26,Female,57,66416.31,0,25,Active
108791,9,Female,41,48627.64,2,157,Active
108792,29,Female,10,45448.73,99,187,ACTIVE
108793,35,Female,2,35776.66,0,317,Churned
108794,31,Female,67,,2,88,Active
108795,21,Female,48,65005.13,0,125,Churned
108796,13,Female,42,4887.51,5,243,Active
108797,28,Male,11,20977.46,0,26,Active
108798,45,F,12,9118.3,5,84,ACTIVE
108799,50,Male,14,8905.81,0,196,Churned
108800,49,Male,30,29891.28,2,278,Active
108801,25,Female,60,12871.5,0,135,Active
108802,21,Female,30,44022.55,0,318,Active
108803,40,Male,38,47409.76,2,378,Active
108804,42,Male,65,66274.94,1,118,Active
108805,39,Female,47,23175.43,4,266,active
108806,10,,39,23879.2,0,287,Active
108807,24,Female,49,19231.29,4,26,Active
108808,34,Female,58,58853.96,1,183,Churned
108809,40,Male,17,32676.45,0,239,Active
108810,44,Male,6,41879.23,0,109,Active
108811,36,Male,15,28721.7,2,90,Active
108812,38,Male,67,12604.16,3,382,Active
108813,36,Female,28,8587.2,3,281,Active
108814,43,Male,44,65252.24,2,120,Active
108815,38,Male,18,20645.64,5,180,Active
108816,35,Female,32,70679.87,3,18,Active
108817,31,F,69,71099.71,4,152,Active
108818,35,F,44,36440.2,2,108,Churned
108819,40,Female,70,71935.53,3,143,Active
108820,38,Male,63,3108.05,0,384,Churned
108821,39,Female,58,7782.14,1,264,active
108822,51,Male,47,19004.92,0,43,Active
108823,38,Female,17,16480.31,0,217,Active
108824,27,Female,39,19695.2,1,24,Churned
108825,45,Female,59,34469.78,2,250,Active
108826,18,,7,5656.18,0,373,Active
108827,22,Female,63,42098.73,0,102,Churned
108828,39,Female,57,23899.61,0,321,Active
108829,41,Male,34,6294.52,1,26,active
108830,20,F,53,56737.49,0,330,Active
108831,30,Male,66,49353.8,0,154,Active
108832,27,F,48,59713.82,0,322,Churned
108833,29,Male,60,70503.31,0,270,Churned
108834,46,Male,43,44346.63,1,129,Active
108835,43,M,4,59216.98,0,94,Active
108836,34,Male,52,15739.52,1,37,Active
108837,28,M,32,31367.15,0,274,Churned
108838,18,Male,51,40225.25,0,158,Churned
108839,52,F,10,41049.82,1,155,Active
108840,42,Female,12,54156.96,0,188,Churned
108841,26,Female,39,59899.64,3,113,Active
108842,43,Male,68,50347.12,5,30,Active
108843,34,Male,10,4496.17,2,245,Active
108844,31,M,10,26990.04,2,100,Active
108845,40,Male,23,43360.49,0,21,Churned
108846,26,Male,13,38582.34,1,18,Active
108847,30,Female,48,4314.98,0,162,CHURNED
108848,36,Female,44,73567.11,2,159,Active
108849,29,Male,64,71751.81,1,10,Active
108850,43,Male,40,58258.37,0,361,Active
108851,57,Male,6,5096.14,1,250,Active
108852,25,M,43,32835.38,1,4,Active
108853,15,Male,32,31322.95,0,15,Active
108854,10,,49,42293.93,2,53,Active
108855,33,Male,19,5138.71,2,187,Churned
108856,27,Male,52,32350.59,0,55,Active
108857,37,Female,52,57080.11,0,233,Active
108858,36,Male,34,74852.59,0,156,Churned
108859,999,Female,59,45062.8,0,378,Active
108860,13,M,5,70605.31,2,391,Active
108861,38,Male,66,74891.85,1,139,Active
108862,36,Female,41,33173.86,0,162,Active
108863,29,Male,34,50483.09,0,372,Churned
108864,15,Male,54,16777.92,0,250,Active
108865,40,Male,20,,3,125,Active
108866,50,F,54,6802.45,2,116,Active
108867,38,Male,66,3157.08,0,350,Active
108868,24,M,18,67076.03,3,219,Churned
108869,35,Female,44,64521.62,0,281,Churned
108870,18,Male,48,24092.78,5,240,Active
108871,47,Female,35,34814.53,3,102,Churned
108872,35,M,39,37527.16,4,40,Churned
108873,13,Female,3,39531.88,2,376,Churned
108874,31,Female,19,10958.25,2,93,CHURNED
108875,40,M,18,58354.35,0,191,Active
108876,31,Male,5,26738.36,1,375,ACTIVE
108877,31,F,55,3345.44,1,11,Active
108878,20,M,13,,0,188,Churned
108879,41,Female,34,62410.93,0,192,Churned
108880,27,M,18,68941.38,4,246,Active
108881,9,Female,68,50905.99,0,132,Churned
108882,30,Female,43,15154.65,0,330,Active
108883,46,Female,65,44643.76,0,310,Active
108884,30,Male,41,68470.39,0,336,Active
108885,55,Female,38,26941.45,1,56,Churned
108886,40,Male,38,71547.95,0,373,Active
108887,39,Female,13,8228.25,1,350,CHURNED
108888,33,Male,22,54875.9,2,355,Active
108889,34,Male,29,9873.43,2,44,Active
108890,31,Male,9,60116.77,5,209,Active
108891,31,M,68,8226.52,0,261,Churned
108892,41,Male,17,25103.65,0,195,Active
108893,23,Female,37,58487.77,3,80,Active
108894,22,Male,64,35054.3,0,68,CHURNED
108895,21,Female,67,66318.8,3,137,Active
108896,59,Male,4,₹30728.6,5,4,Active
108897,41,Male,40,74626.9,4,341,Active
108898,999,Female,16,2381.93,5,117,Active
108899,22,Female,11,52508.6,0,95,Active
108900,42,Male,26,68775.68,0,209,Active
108901,33,Female,65,40663.0,0,16,Churned
108902,37,M,2,74149.68,2,111,Churned
108903,23,Male,45,53393.81,0,326,Churned
108904,36,Male,43,32784.95,2,222,Active
108905,29,Female,3,₹39137.93,0,271,Active
108906,25,Male,34,65932.75,2,363,Active
108907,43,,65,71861.18,0,159,Active
108908,16,Female,64,42135.58,0,94,Active
108909,41,Female,7,23729.12,5,336,Active
108910,43,Female,35,18710.06,1,300,Active
108911,24,Female,22,36301.57,0,164,Active
108912,25,Male,48,22929.05,3,382,Active
108913,32,F,32,32141.92,0,386,Active
108914,38,Female,26,62750.54,1,368,ACTIVE
108915,33,Male,6,35927.08,2,296,Churned
108916,40,Female,46,48425.04,2,319,Churned
108917,56,Male,55,7667.91,0,255,Churned
108918,28,Male,55,57397.41,2,319,ACTIVE
108919,14,Female,57,36734.91,0,273,Active
108920,44,Female,63,27709.75,1,38,Active
108921,55,Female,1,46213.22,0,384,ACTIVE
108922,39,Male,21,8546.95,0,182,Churned
108923,21,Female,20,31635.9,0,187,Active
108924,33,Male,29,61011.96,5,25,Active
108925,999,Female,43,20392.74,0,333,Active
108926,42,Female,45,68643.11,4,142,Active
108927,18,Female,65,45669.63,0,124,Churned
108928,31,F,3,41017.99,1,25,Active
108929,22,M,20,30568.25,0,291,Active
108930,36,,37,55907.96,1,335,Churned
108931,30,,38,42770.61,2,175,Active
108932,37,Female,45,59944.13,2,232,Active
108933,35,,42,25544.24,1,145,Active
108934,23,M,46,52949.07,0,345,Active
108935,42,Female,60,70814.76,0,23,Active
108936,34,Male,13,21713.99,0,224,Active
108937,23,Male,31,73594.12,0,122,Active
108938,61,M,68,31379.02,4,223,ACTIVE
108939,40,Female,62,3851.39,0,230,active
108940,33,M,49,27469.89,0,17,Active
108941,51,Male,18,12073.53,1,285,Active
108942,57,Male,53,23517.12,0,2,Active
108943,33,Female,18,8101.75,3,267,Active
108944,39,F,51,14187.07,3,16,Churned
108945,23,Male,41,10375.72,0,337,Active
108946,33,M,67,4217.25,5,21,Churned
108947,32,Female,65,22917.79,0,251,Active
108948,37,Male,6,70631.04,0,277,Active
108949,38,Male,37,71255.1,5,6,Active
108950,41,Male,12,63651.84,0,302,Active
108951,37,Male,2,1898.4,0,237,Active
108952,20,Female,53,3081.14,1,23,Active
108953,23,Male,25,1766.45,0,314,Active
108954,28,Male,28,28131.37,0,185,active
108955,31,M,45,73539.09,2,224,Active
108956,47,Female,37,67366.0,2,39,Churned
108957,21,Female,17,19539.59,3,31,Active
108958,30,Male,69,31354.42,1,2,Churned
108959,46,M,56,62007.7,0,342,Churned
108960,31,M,58,,0,165,Churned
108961,40,Female,4,10813.73,4,300,Active
108962,33,F,55,,2,127,Active
108963,38,M,49,41235.32,0,319,ACTIVE
108964,32,Female,38,8556.27,2,378,Active
108965,43,Female,45,62051.38,0,75,Active
108966,16,Male,30,19746.17,0,309,Active
108967,30,Male,37,14936.4,0,76,Active
108968,38,Male,56,14739.69,3,387,Active
108969,999,Male,27,4347.13,0,350,Churned
108970,52,Male,32,48495.78,5,275,Active
108971,30,F,11,13172.71,0,301,Churned
108972,52,Male,58,18267.01,0,235,Churned
108973,27,,35,56596.65,0,55,Active
108974,50,Female,17,5253.61,0,199,Active
108975,44,Male,30,16003.14,0,29,Active
108976,24,Female,18,12051.79,1,304,Active
108977,38,Male,30,1358.83,0,328,Active
108978,34,,16,40911.32,0,63,Active
108979,999,M,54,15062.52,0,149,Active
108980,32,Male,4,47835.08,0,313,ACTIVE
108981,31,F,15,38131.69,1,269,Active
108982,51,Female,27,50422.98,5,155,Churned
108983,33,Male,4,73635.76,3,196,CHURNED
108984,44,Female,35,17270.68,0,344,Churned
108985,32,Female,63,50274.91,5,105,Active
108986,54,Male,66,62687.2,2,265,Active
108987,26,Female,39,₹71846.58,0,74,ACTIVE
108988,27,Male,28,47052.74,1,75,Active
108989,53,Female,34,10681.72,5,97,Active
108990,29,Male,33,4984.75,0,241,Active
108991,54,,50,21609.97,0,391,Active
108992,45,Female,60,69683.64,0,139,CHURNED
108993,33,Male,42,40732.96,0,109,CHURNED
108994,13,Male,28,43868.61,0,28,Active
108995,34,Male,27,46184.59,1,102,Active
108996,36,Female,1,25583.93,0,350,Active
108997,49,Male,8,14437.73,0,119,CHURNED
108998,54,M,46,71613.89,0,72,Active
108999,26,F,24,56898.5,2,27,Churned
109000,44,Female,40,38817.71,99,150,Churned
109001,44,Male,51,28876.18,1,170,Churned
109002,47,Male,24,36725.15,2,160,Active
109003,40,Female,22,3491.22,0,142,Churned
109004,11,Female,68,19314.52,3,154,Active
109005,33,Female,8,19552.24,0,250,Churned
109006,21,Female,58,33955.7,4,183,Churned
109007,32,Male,15,18483.92,2,203,Churned
109008,46,F,8,14723.83,2,71,Active
109009,38,Male,42,57649.05,0,183,Active
109010,48,Female,39,67119.4,2,173,Active
109011,39,Female,35,5968.36,0,30,Active
109012,19,Male,41,16514.38,1,322,Active
109013,4,Female,48,58252.82,2,355,Active
109014,36,M,71,61371.77,3,154,Active
109015,32,Female,44,38011.85,1,89,Active
109016,23,Male,35,52421.33,0,385,Active
109017,14,Male,27,6742.42,3,221,Active
109018,26,Male,65,63865.13,2,311,Active
109019,32,Male,70,62621.93,0,358,Churned
109020,42,,66,52311.75,3,321,Active
109021,37,Female,71,68808.2,5,25,Churned
109022,54,Male,63,4524.94,1,98,ACTIVE
109023,22,F,29,18091.3,0,42,Active
109024,45,Female,31,27828.36,4,300,Churned
109025,35,Male,64,12735.58,0,69,Churned
109026,43,Male,53,61297.25,1,361,Churned
109027,29,Male,68,57032.3,0,396,Active
109028,47,,25,58220.68,99,264,Churned
109029,38,Female,13,22555.72,4,362,Churned
109030,26,F,40,57438.79,2,63,Active
109031,34,Male,7,10106.25,0,206,Churned
109032,32,M,32,8903.24,1,148,Active
109033,40,Male,24,₹44220.25,1,329,Churned
109034,20,,1,4601.48,0,380,ACTIVE
109035,34,F,47,70460.14,2,255,Churned
109036,39,Male,51,25334.63,0,251,Active
109037,35,Female,36,36300.41,0,261,Active
109038,51,Female,27,,0,129,ACTIVE
109039,44,F,70,30603.91,3,11,Churned
109040,34,Male,42,,0,388,Churned
109041,37,Female,68,26747.85,1,17,ACTIVE
109042,38,M,70,27027.53,0,68,Active
109043,39,Female,13,35628.69,1,5,active
109044,13,Male,25,₹70998.71,0,206,Churned
109045,31,M,22,70265.34,0,82,Active
109046,17,Male,21,41341.96,2,67,Active
109047,50,Female,15,34741.03,0,245,Active
109048,34,Male,67,60803.93,0,267,Active
109049,32,Male,37,51388.76,4,239,Active
109050,45,Female,45,66235.69,0,231,Active
109051,40,Female,26,55065.28,0,228,CHURNED
109052,21,Female,55,71473.48,1,153,Active
109053,34,Female,50,66582.18,0,42,Active
109054,30,Male,35,64288.44,1,291,CHURNED
109055,14,Male,41,29974.56,0,79,Active
109056,26,Female,11,29579.71,1,59,Active
109057,32,Male,8,55849.01,0,117,Active
109058,33,Female,54,7197.43,2,249,Active
109059,17,Female,1,24843.87,1,48,Active
109060,48,F,20,69984.56,3,213,Active
109061,33,Female,34,34307.49,0,259,Active
109062,35,Male,57,20972.47,0,24,Churned
109063,39,M,13,36257.46,3,375,Active
109064,25,,54,22355.63,2,236,Active
109065,40,Female,53,57851.31,5,197,Churned
109066,30,,52,63944.78,0,357,Churned
109067,999,Female,6,58916.71,1,33,Active
109068,41,Female,36,12029.48,0,326,Active
109069,52,Male,25,25868.23,5,175,Active
109070,43,Female,58,16833.86,0,53,Active
109071,46,Male,55,4167.13,4,173,Active
109072,28,Male,3,55698.98,1,211,Active
109073,15,Male,28,32698.61,4,313,ACTIVE
109074,52,Male,68,21470.11,0,213,ACTIVE
109075,59,Male,38,23757.04,0,198,Active
109076,53,Female,34,10991.22,0,296,Active
109077,30,Male,13,62180.29,0,3,Active
109078,21,,5,11650.41,4,49,Active
109079,22,Male,60,26035.41,1,14,Active
109080,14,Female,17,1546.71,0,381,Active
109081,33,Male,57,33294.45,0,206,Active
109082,54,Male,31,27255.24,1,194,Active
109083,33,Male,65,54213.55,2,281,Churned
109084,38,Female,66,53933.21,0,260,Active
109085,51,Female,33,3858.71,0,247,ACTIVE
109086,30,Male,4,9573.93,1,63,Churned
109087,59,Male,55,67942.32,0,55,Active
109088,999,Male,24,,99,258,Active
109089,33,M,32,29821.88,0,23,Churned
109090,28,Female,47,13311.71,0,108,Active
109091,43,Male,16,20297.82,3,176,Churned
109092,30,Male,21,49693.97,0,375,Active
109093,21,,67,70966.48,0,15,Active
109094,50,Male,31,46564.62,3,307,CHURNED
109095,49,Female,14,2956.97,1,152,Active
109096,36,Male,6,49153.14,0,276,Active
109097,19,Female,69,70911.62,0,312,Active
109098,20,,29,27539.43,0,38,Active
109099,36,,55,70083.12,1,281,Churned
109100,29,Female,37,50625.87,0,86,Active
109101,30,Female,59,15047.83,0,324,Active
109102,47,Female,36,11752.61,2,80,Active
109103,43,Male,59,14046.17,0,320,Active
109104,51,,64,52742.62,1,171,active
109105,999,Female,43,44624.58,0,71,Active
109106,30,Female,42,34710.22,0,88,Active
109107,44,Male,60,20488.25,4,57,active
109108,40,Female,62,68135.11,2,167,Churned
109109,53,,64,16817.02,0,119,Active
109110,40,Female,58,21986.86,1,285,Active
109111,57,Male,2,5063.94,3,236,Active
109112,41,Male,71,21374.07,5,398,Active
109113,47,Male,8,69294.43,1,320,Churned
109114,31,F,56,14882.7,1,303,Churned
109115,35,,36,16093.25,1,20,Active
109116,45,F,69,45398.33,0,7,Churned
109117,54,Female,13,42954.56,1,210,Active
109118,43,Female,39,14020.93,3,238,Active
109119,34,Female,6,12415.6,0,350,Active
109120,51,Female,19,9656.3,1,384,Active
109121,8,Female,25,64720.33,4,114,Churned
109122,17,Female,3,49428.21,0,309,Active
109123,43,Female,53,71554.98,0,158,Active
109124,35,Male,28,13271.68,0,322,Active
109125,42,Male,26,35084.67,1,399,Active
109126,35,M,47,55985.43,3,127,Churned
109127,41,F,8,16802.58,0,203,Active
109128,25,Female,57,51666.08,0,224,active
109129,41,Male,55,36061.45,0,70,Active
109130,46,F,1,32881.33,3,348,Churned
109131,49,Female,40,48729.83,1,120,Active
109132,59,Female,23,35609.39,4,153,ACTIVE
109133,37,Female,54,61680.96,3,23,Active
109134,38,Female,42,,0,140,Active
109135,16,Female,50,44575.55,1,112,Active
109136,28,F,4,23243.99,1,138,ACTIVE
109137,32,Male,8,58514.44,2,180,Churned
109138,47,Male,36,13616.24,0,119,Active
109139,27,Male,10,8029.32,0,130,active
109140,44,Male,30,39386.13,1,188,Churned
109141,-5,Male,16,48858.45,3,81,Active
109142,32,Male,30,62789.85,0,201,Active
109143,37,Male,64,71685.72,0,327,ACTIVE
109144,30,Male,11,65627.02,3,397,Churned
109145,29,Male,34,74163.77,1,74,Active
109146,14,Male,55,36201.8,0,278,Active
109147,32,Female,4,24423.78,1,126,Active
109148,29,Female,49,35018.26,5,156,Active
109149,28,Male,44,48665.66,2,183,ACTIVE
109150,40,Female,31,38536.99,0,106,Active
109151,42,,48,47924.87,0,380,Churned
109152,37,F,26,66617.47,0,334,Active
109153,-5,Male,70,13270.08,3,147,Active
109154,41,Female,12,9899.54,1,374,Active
109155,31,Male,45,37890.39,4,1,Active
109156,29,Male,8,73650.84,0,184,Churned
109157,38,Male,9,5369.22,0,88,Churned
109158,41,Male,1,74005.24,1,398,Active
109159,51,Female,5,72610.29,0,192,Churned
109160,49,Female,71,22652.36,1,87,Active
109161,28,Female,54,66934.28,2,69,Active
109162,33,Male,24,1574.14,0,340,Active
109163,43,Male,26,34600.52,5,110,Active
109164,47,Male,10,30757.14,2,384,Active
109165,46,Male,61,67796.69,0,360,CHURNED
109166,34,,40,35949.92,0,172,Active
109167,19,Female,44,31927.47,2,378,Active
109168,23,,12,48330.0,0,177,Churned
109169,38,Female,22,28809.14,0,99,Active
109170,39,Female,27,40705.41,1,36,Active
109171,21,Male,67,71711.93,0,225,Active
109172,35,Female,69,15993.68,99,344,Active
109173,42,Female,14,34959.55,0,293,Active
109174,21,M,25,2137.92,0,253,Active
109175,48,Female,52,63325.54,0,51,Churned
109176,30,Male,59,7809.28,1,293,Active
109177,50,Female,38,8012.41,0,153,Active
109178,28,M,20,66330.11,4,342,CHURNED
109179,22,Female,20,31287.91,0,237,Churned
109180,29,Female,56,51859.86,4,261,Active
109181,33,Male,30,64480.63,0,136,ACTIVE
109182,30,Female,41,28711.34,1,254,Active
109183,32,Male,71,,1,309,Active
109184,39,Male,63,13544.33,1,105,Churned
109185,32,Female,69,45926.84,1,367,Active
109186,34,Male,29,19668.16,2,283,Active
109187,14,Female,44,47937.31,0,317,Active
109188,39,F,57,24468.52,0,321,active
109189,33,Male,24,26735.48,2,84,Active
109190,54,Female,19,19434.47,4,199,Churned
109191,23,Female,17,31966.65,1,45,Active
109192,13,Male,69,12997.61,0,387,active
109193,42,Female,61,24658.29,2,189,Active
109194,39,Female,4,58563.13,2,50,CHURNED
109195,22,Female,22,16955.8,0,304,Active
109196,16,F,6,71086.38,0,201,Active
109197,53,Female,30,37476.21,0,175,Churned
109198,51,,11,8912.08,0,142,Active
109199,5,Female,48,70786.53,3,275,Active
109200,-5,Male,46,34794.19,0,190,Active
109201,54,Female,27,42215.42,0,134,Active
109202,29,Male,19,,0,391,ACTIVE
109203,29,Female,59,25664.87,0,101,active
109204,31,Female,68,53069.21,5,346,active
109205,21,Female,54,10173.74,0,269,Churned
109206,14,Male,17,43213.95,0,357,CHURNED
109207,47,Female,50,52320.68,3,302,CHURNED
109208,12,Male,40,1135.91,2,33,Active
109209,37,Female,11,62980.66,1,116,Active
109210,45,Female,14,5168.66,0,97,Active
109211,17,,13,19272.09,0,41,Active
109212,23,Male,28,72302.32,3,329,Churned
109213,49,Female,44,6997.02,1,207,CHURNED
109214,41,Female,63,62119.6,0,29,Active
109215,27,F,61,49247.87,0,373,Active
109216,49,Female,17,45280.02,4,263,Active
109217,49,Male,50,44044.5,5,95,Churned
109218,38,Female,26,13317.94,2,182,CHURNED
109219,24,Female,7,50492.83,1,11,Active
109220,30,Female,16,71420.75,1,42,Active
109221,38,M,17,6700.55,5,261,Churned
109222,32,Male,35,25598.53,1,2,Active
109223,46,,23,35946.63,0,43,Churned
109224,16,Male,69,18189.55,0,4,Active
109225,17,,9,55825.95,5,337,active
109226,37,M,18,51958.09,4,375,CHURNED
109227,29,Female,48,9715.51,1,95,Churned
109228,27,Female,66,43140.22,0,59,Churned
109229,13,Male,23,28296.6,1,30,Active
109230,35,Male,10,17900.27,2,386,Active
109231,34,Male,38,63773.73,0,88,ACTIVE
109232,42,Male,59,5045.88,3,330,Active
109233,35,Female,68,35586.88,0,220,Active
109234,33,Male,43,36173.06,0,128,Churned
109235,49,M,12,43189.06,0,171,Active
109236,19,Female,53,15621.97,1,352,ACTIVE
109237,41,Female,14,65468.88,0,225,Active
109238,14,Female,52,₹72432.4,1,274,Churned
109239,24,Male,61,41622.66,0,165,Active
